"Technology_Type","Ready_for_Service_Date","Area_ID","Service_Status","longitude","latitude"
"Fibre to the Node","14/06/2019","4CHD-A1093","In Service",153.050446,-27.380941
"Fibre to the Node","14/06/2019","4CHD-A1124","In Service",153.033763,-27.381064
"Fibre to the Node","14/06/2019","4CHD-A1127","In Service",153.032641,-27.38559
"Fibre to the Node","22/06/2018","4CHD-A1153","In Service",152.99128,-27.361208
"Fibre to the Node","22/06/2018","4CHD-A1154","In Service",152.989019,-27.359414
"Fibre to the Node","08/10/2019","4CHD-A1159","In Service",152.99579,-27.359921
"Fibre to the Node","//","4CHD-A1236","Proposed",152.982877,-27.384681
"Fibre to the Node","29/03/2018","4CHI-A0001","In Service",150.644769,-26.765505
"Fibre to the Node","29/03/2018","4CHI-A0006","In Service",150.633778,-26.73955
"Fibre to the Node","29/03/2018","4CHI-A0008","In Service",150.641327,-26.733298
"Fibre to the Node","29/03/2018","4CHI-A0009","In Service",150.632812,-26.733836
"Fibre to the Node","29/03/2018","4CHI-A0010","In Service",150.65288,-26.756952
"Fibre to the Node","18/04/2019","4CHI-A0011","In Service",150.617338,-26.732968
"Fibre to the Node","29/03/2018","4CHI-A0012","In Service",150.634503,-26.731632
"Fibre to the Node","29/03/2018","4CHI-A0013","In Service",150.639165,-26.735617
"Fibre to the Node","29/03/2018","4CHI-A0014","In Service",150.627251,-26.74101
"Fibre to the Node","29/03/2018","4CHI-A0015","In Service",150.63379,-26.755752
"Fibre to the Node","29/03/2018","4CHI-A0016","In Service",150.655503,-26.768271
"Fibre to the Node","29/03/2018","4CHI-A0017","In Service",150.625604,-26.742447
"Fibre to the Node","29/03/2018","4CHI-A0018","In Service",150.624032,-26.74678
"Fibre to the Node","29/03/2018","4CHI-A0019","In Service",150.635247,-26.744591
"Fibre to the Node","29/03/2018","4CHI-A0021","In Service",150.618403,-26.748312
"Fibre to the Node","29/03/2018","4CHI-A0022","In Service",150.647318,-26.738155
"Fibre to the Node","29/03/2018","4CHI-A0023","In Service",150.628033,-26.748271
"Fibre to the Node","29/03/2018","4CHI-A0024","In Service",150.615158,-26.744483
"Fibre to the Node","29/03/2018","4CHI-A0025","In Service",150.613699,-26.724468
"Fibre to the Node","29/03/2018","4CHI-A0027","In Service",150.626343,-26.749191
"Fibre to the Node","29/03/2018","4CHI-A0028","In Service",150.635277,-26.749971
"Fibre to the Node","29/03/2018","4CHI-A0030","In Service",150.619168,-26.755438
"Fibre to the Node","29/03/2018","4CHI-A0031","In Service",150.615274,-26.754425
"Fibre to the Node","29/03/2018","4CHI-A0033","In Service",150.642589,-26.755618
"Fibre to the Node","29/03/2018","4CHI-A0035","In Service",150.62417,-26.754811
"Fibre to the Node","29/03/2018","4CHI-A0039","In Service",150.647877,-26.760624
"Fibre to the Node","29/03/2018","4CHI-A0040","In Service",150.640794,-26.728026
"Fibre to the Node","29/03/2018","4CHI-A0042","In Service",150.626195,-26.73693
"Fibre to the Node","29/03/2018","4CHI-A0043","In Service",150.619248,-26.741409
"Fibre to the Node","29/03/2018","4CHI-A0046","In Service",150.643962,-26.73462
"Fibre to the Node","//","4CHI-A0047","Proposed",150.648809,-26.754283
"Fibre to the Node","22/03/2019","4CHI-A0050","In Service",150.637896,-26.746843
"Fibre to the Node","22/03/2019","4CHI-A0051","In Service",150.623409,-26.755636
"Fibre to the Node","29/03/2018","4CHI-A0052","In Service",150.629268,-26.759704
"Fibre to the Node","22/03/2019","4CHI-A0053","In Service",150.642024,-26.749005
"Fibre to the Node","22/03/2019","4CHI-A0054","In Service",150.608628,-26.747933
"Fibre to the Node","22/03/2019","4CHI-A0055","In Service",150.636618,-26.763861
"Fibre to the Node","22/03/2019","4CHI-A0056","In Service",150.643703,-26.730394
"Fibre to the Node","30/03/2019","4CHI-A0057","In Service",150.639819,-26.743103
"Fibre to the Node","20/08/2018","4CHI-A0058","In Service",150.64256,-26.73926
"Fibre to the Node","16/04/2020","4CHI-A0059","In Service",150.656577,-26.757904
"Fibre to the Node","20/03/2020","4CHL-A0008","In Service",153.010576,-27.441497
"Fibre to the Node","05/05/2020","4CHL-A0023","In Service",153.007463,-27.464638
"Fibre to the Node","27/03/2020","4CHL-A0118","In Service",153.007244,-27.467097
"Fibre to the Node","27/03/2020","4CHL-A0138","In Service",153.004887,-27.465232
"Fibre to the Node","06/03/2020","4CHL-A0193","In Service",152.969833,-27.464657
"Fibre to the Node","06/03/2020","4CHL-A0194","In Service",152.969877,-27.469196
"Fibre to the Node","27/03/2020","4CHL-A0235","In Service",153.004776,-27.461205
"Fibre to the Node","27/03/2020","4CHL-A0239","In Service",153.006696,-27.465651
"Fibre to the Node","22/05/2020","4CHL-A2223","In Service",153.022801,-27.458944
"Fibre to the Node","18/06/2020","4CHL-A2456","In Service",153.008334,-27.463561
"Fibre to the Node","29/12/2017","4CHP-A0022","In Service",152.964126,-27.53272
"Fibre to the Node","29/12/2017","4CHP-A0042","In Service",152.968849,-27.530113
"Fibre to the Node","10/09/2019","4CHP-A0349","In Service",152.963901,-27.530105
"Fibre to the Node","17/08/2018","4CHP-A0352","In Service",152.962411,-27.527291
"Fibre to the Node","20/08/2019","4CHP-A0353","In Service",152.960076,-27.530599
"Fibre to the Node","24/12/2019","4CHP-A0393","In Service",152.965277,-27.528669
"Fibre to the Node","27/03/2020","4CHP-A0420","In Service",152.968637,-27.52396
"Fibre to the Node","//","4CHP-A0423","Proposed",152.960633,-27.529673
"Fibre to the Node","25/09/2020","4CHR-A0004","Under Construction",152.278089,-25.230931
"Fibre to the Node","29/12/2017","4CHV-A0001","In Service",146.268107,-26.398844
"Fibre to the Node","29/12/2017","4CHV-A0003","In Service",146.252404,-26.393746
"Fibre to the Node","29/12/2017","4CHV-A0004","In Service",146.258347,-26.400338
"Fibre to the Node","29/12/2017","4CHV-A0008","In Service",146.239246,-26.408657
"Fibre to the Node","29/12/2017","4CHV-A0009","In Service",146.243665,-26.410575
"Fibre to the Node","29/12/2017","4CHV-A0010","In Service",146.218995,-26.4096
"Fibre to the Node","29/12/2017","4CHV-A0011","In Service",146.248418,-26.401633
"Fibre to the Node","29/12/2017","4CHV-A0013","In Service",146.245355,-26.404142
"Fibre to the Node","29/12/2017","4CHV-A0020","In Service",146.263208,-26.416934
"Fibre to the Node","29/12/2017","4CHV-A0023","In Service",146.24693,-26.412945
"Fibre to the Node","29/12/2017","4CHV-A0024","In Service",146.235087,-26.399003
"Fibre to the Node","29/12/2017","4CHV-A0029","In Service",146.263493,-26.396207
"Fibre to the Node","29/12/2017","4CHV-A0034","In Service",146.233863,-26.410342
"Fibre to the Node","29/12/2017","4CHV-A0036","In Service",146.243587,-26.400429
"Fibre to the Node","08/01/2019","4CHV-A0041","In Service",146.228844,-26.414578
"Fibre to the Node","25/11/2016","4CKT-A0002","In Service",145.249719,-15.46768
"Fibre to the Node","25/11/2016","4CKT-A0003","In Service",145.253915,-15.472483
"Fibre to the Node","25/11/2016","4CKT-A0004","In Service",145.247983,-15.476744
"Fibre to the Node","25/11/2016","4CKT-A0005","In Service",145.257831,-15.478374
"Fibre to the Node","//","4CKT-A0006","Proposed",145.248281,-15.483657
"Fibre to the Node","25/11/2016","4CKT-A0007","In Service",145.243157,-15.4843
"Fibre to the Node","25/11/2016","4CKT-A0012","In Service",145.241561,-15.478675
"Fibre to the Node","25/11/2016","4CKT-A0013","In Service",145.251857,-15.463405
"Fibre to the Node","//","4CKT-A0014","Proposed",145.236033,-15.481133
"Fibre to the Node","25/11/2016","4CKT-A0015","In Service",145.248515,-15.483119
"Fibre to the Node","30/03/2019","4CKT-A0022","In Service",145.244182,-15.479271
"Fibre to the Node","30/03/2019","4CKT-A0023","In Service",145.251516,-15.483628
"Fibre to the Node","31/07/2017","4CKT-A0024","In Service",145.252467,-15.470365
"Fibre to the Node","14/08/2018","4CKT-A0025","In Service",145.245002,-15.480341
"Fibre to the Node","25/11/2016","4CKT-A0027","In Service",145.253152,-15.483835
"Fibre to the Node","//","4CKT-A0028","Proposed",145.253745,-15.48056
"Fibre to the Node","29/12/2017","4CLE-A0001","In Service",147.63384,-22.831145
"Fibre to the Node","29/12/2017","4CLE-A0003","In Service",147.639143,-22.823168
"Fibre to the Node","29/12/2017","4CLE-A0005","In Service",147.643708,-22.827734
"Fibre to the Node","29/12/2017","4CLE-A0006","In Service",147.635258,-22.826728
"Fibre to the Node","29/12/2017","4CLE-A0010","In Service",147.629734,-22.832249
"Fibre to the Node","29/12/2017","4CLE-A0013","In Service",147.631301,-22.836182
"Fibre to the Node","29/12/2017","4CLE-A0016","In Service",147.641864,-22.820897
"Fibre to the Node","//","4CLE-A0017","Proposed",147.646493,-22.823735
"Fibre to the Node","27/04/2018","4CLI-A0003","In Service",151.909895,-27.928765
"Fibre to the Node","27/04/2018","4CLI-A0005","In Service",151.903848,-27.929772
"Fibre to the Node","27/04/2018","4CLI-A0006","In Service",151.915316,-27.93382
"Fibre to the Node","27/04/2018","4CLI-A0008","In Service",151.909035,-27.933725
"Fibre to the Node","23/03/2019","4CLI-A0009","In Service",151.912292,-27.937494
"Fibre to the Node","24/12/2019","4CLI-A0012","In Service",151.91049,-27.936298
"Fibre to the Node","12/05/2017","4CLM-A0003","In Service",153.097768,-26.454965
"Fibre to the Node","12/05/2017","4CLM-A0004","In Service",153.096295,-26.462766
"Fibre to the Node","12/05/2017","4CLM-A0005","In Service",153.093463,-26.460657
"Fibre to the Node","12/05/2017","4CLM-A0006","In Service",153.099704,-26.455794
"Fibre to the Node","12/05/2017","4CLM-A0007","In Service",153.093691,-26.466262
"Fibre to the Node","12/05/2017","4CLM-A0009","In Service",153.096466,-26.470811
"Fibre to the Node","24/03/2017","4CLM-A0010","Under Construction",153.069193,-26.502947
"Fibre to the Node","24/03/2017","4CLM-A0011","In Service",153.069651,-26.488092
"Fibre to the Node","24/03/2017","4CLM-A0012","In Service",153.067623,-26.468946
"Fibre to the Node","10/02/2017","4CLM-A0014","In Service",153.091227,-26.533549
"Fibre to the Node","12/05/2017","4CLM-A0015","In Service",153.093843,-26.476538
"Fibre to the Node","12/05/2017","4CLM-A0016","In Service",153.094883,-26.481738
"Fibre to the Node","19/10/2017","4CLM-A0017","In Service",153.060977,-26.462858
"Fibre to the Node","19/10/2017","4CLM-A0018","In Service",153.070025,-26.461255
"Fibre to the Node","12/05/2017","4CLM-A0022","In Service",153.094797,-26.488068
"Fibre to the Node","24/03/2017","4CLM-A0024","In Service",153.06958,-26.48429
"Fibre to the Node","24/03/2017","4CLM-A0025","In Service",153.064179,-26.4839
"Fibre to the Node","10/02/2017","4CLM-A0026","In Service",153.095893,-26.541395
"Fibre to the Node","24/03/2017","4CLM-A0027","Under Construction",153.080512,-26.508281
"Fibre to the Node","24/03/2017","4CLM-A0031","In Service",153.066408,-26.495041
"Fibre to the Node","24/03/2017","4CLM-A0034","In Service",153.065117,-26.498255
"Fibre to the Node","24/03/2017","4CLM-A0037","Under Construction",153.080595,-26.505354
"Fibre to the Node","21/04/2017","4CLM-A0038","In Service",153.037013,-26.519753
"Fibre to the Node","12/05/2017","4CLM-A0039","In Service",153.086996,-26.522626
"Fibre to the Node","12/05/2017","4CLM-A0040","In Service",153.085814,-26.519981
"Fibre to the Node","15/08/2017","4CLM-A0042","In Service",153.085184,-26.500212
"Fibre to the Node","12/05/2017","4CLM-A0043","In Service",153.086639,-26.526358
"Fibre to the Node","21/04/2017","4CLM-A0046","In Service",153.06343,-26.521998
"Fibre to the Node","11/12/2017","4CLM-A0048","In Service",153.034457,-26.521192
"Fibre to the Node","07/08/2017","4CLM-A0050","In Service",153.070413,-26.527239
"Fibre to the Node","10/02/2017","4CLM-A0053","In Service",153.084468,-26.529423
"Fibre to the Node","10/02/2017","4CLM-A0054","In Service",153.097756,-26.546149
"Fibre to the Node","10/02/2017","4CLM-A0057","In Service",153.089265,-26.527003
"Fibre to the Node","06/09/2017","4CLM-A0058","In Service",153.029038,-26.514672
"Fibre to the Node","21/04/2017","4CLM-A0061","In Service",153.088935,-26.532497
"Fibre to the Node","21/04/2017","4CLM-A0062","In Service",153.082388,-26.532755
"Fibre to the Node","10/02/2017","4CLM-A0063","In Service",153.093184,-26.538068
"Fibre to the Node","21/04/2017","4CLM-A0064","In Service",153.086436,-26.538341
"Fibre to the Node","17/02/2017","4CLM-A0066","In Service",153.086523,-26.554018
"Fibre to the Node","21/04/2017","4CLM-A0067","In Service",153.080209,-26.541775
"Fibre to the Node","21/04/2017","4CLM-A0068","In Service",153.074549,-26.534005
"Fibre to the Node","21/04/2017","4CLM-A0069","In Service",153.061614,-26.520007
"Fibre to the Node","24/03/2017","4CLM-A0071","In Service",153.075174,-26.492324
"Fibre to the Node","21/04/2017","4CLM-A0072","In Service",153.084004,-26.541327
"Fibre to the Node","21/04/2017","4CLM-A0074","In Service",153.087341,-26.544341
"Fibre to the Node","10/02/2017","4CLM-A0078","In Service",153.097227,-26.550727
"Fibre to the Node","21/04/2017","4CLM-A0080","In Service",153.090751,-26.545429
"Fibre to the Node","21/04/2017","4CLM-A0081","In Service",153.089535,-26.537987
"Fibre to the Node","17/02/2017","4CLM-A0082","In Service",153.081839,-26.554707
"Fibre to the Node","17/02/2017","4CLM-A0083","In Service",153.088953,-26.556473
"Fibre to the Node","17/02/2017","4CLM-A0084","In Service",153.092074,-26.563025
"Fibre to the Node","21/04/2017","4CLM-A0086","In Service",153.082273,-26.536221
"Fibre to the Node","17/02/2017","4CLM-A0087","In Service",153.08482,-26.567754
"Fibre to the Node","17/02/2017","4CLM-A0088","In Service",153.090185,-26.565565
"Fibre to the Node","17/02/2017","4CLM-A0089","In Service",153.094514,-26.56965
"Fibre to the Node","17/02/2017","4CLM-A0090","In Service",153.095154,-26.56497
"Fibre to the Node","10/02/2017","4CLM-A0091","In Service",153.092766,-26.533701
"Fibre to the Node","17/02/2017","4CLM-A0092","In Service",153.095194,-26.572506
"Fibre to the Node","17/02/2017","4CLM-A0094","In Service",153.095025,-26.587068
"Fibre to the Node","17/02/2017","4CLM-A0095","In Service",153.093491,-26.575645
"Fibre to the Node","17/02/2017","4CLM-A0096","In Service",153.093996,-26.579352
"Fibre to the Node","17/02/2017","4CLM-A0098","In Service",153.095105,-26.581933
"Fibre to the Node","17/02/2017","4CLM-A0099","In Service",153.081714,-26.571018
"Fibre to the Node","24/03/2017","4CLM-A0102","In Service",153.073462,-26.486906
"Fibre to the Node","24/03/2017","4CLM-A0105","Under Construction",153.071079,-26.507739
"Fibre to the Node","12/05/2017","4CLM-A0106","In Service",153.087111,-26.516743
"Fibre to the Node","21/04/2017","4CLM-A0107","In Service",153.081295,-26.547951
"Fibre to the Node","12/05/2017","4CLM-A0109","In Service",153.086623,-26.510717
"Fibre to the Node","12/05/2017","4CLM-A0110","In Service",153.09099,-26.499831
"Fibre to the Node","24/03/2017","4CLM-A0112","In Service",153.076008,-26.500008
"Fibre to the Node","24/03/2017","4CLM-A0113","In Service",153.072879,-26.496562
"Fibre to the Node","24/03/2017","4CLM-A0114","Under Construction",153.079219,-26.503085
"Fibre to the Node","24/03/2017","4CLM-A0115","In Service",153.073546,-26.500473
"Fibre to the Node","10/02/2017","4CLM-A0116","In Service",153.091583,-26.528804
"Fibre to the Node","07/08/2017","4CLM-A0120","In Service",153.088841,-26.525888
"Fibre to the Node","//","4CLM-A0137","Proposed",153.065625,-26.478857
"Fibre to the Node","01/06/2018","4CLM-A0163","In Service",153.081382,-26.545979
"Fibre to the Node","06/06/2019","4CLM-A0165","In Service",153.094642,-26.566021
"Fibre to the Node","//","4CLM-A0166","Proposed",153.078002,-26.467737
"Fibre to the Node","14/12/2018","4CLM-A0169","In Service",153.061709,-26.480285
"Fibre to the Node","24/03/2017","4CLM-A0176","Under Construction",153.070877,-26.503868
"Fibre to the Node","23/12/2019","4CLM-A0191","In Service",153.063839,-26.520909
"Fibre to the Node","21/04/2017","4CLM-A0192","In Service",153.064805,-26.525067
"Fibre to the Node","13/12/2018","4CLM-A0212","In Service",153.076965,-26.463603
"Fibre to the Node","04/11/2019","4CLM-A0213","In Service",153.084348,-26.552661
"Fibre to the Node","08/04/2019","4CLM-A0214","In Service",153.040969,-26.526579
"Fibre to the Node","24/03/2017","4CLM-A0215","In Service",153.070081,-26.477427
"Fibre to the Node","08/04/2019","4CLM-A0216","In Service",153.045248,-26.531208
"Fibre to the Node","17/12/2018","4CLM-A0218","In Service",153.066442,-26.486528
"Fibre to the Node","24/03/2017","4CLM-A0229","In Service",153.075547,-26.489055
"Fibre to the Node","07/11/2019","4CLM-A0236","In Service",153.090756,-26.542626
"Fibre to the Node","13/11/2019","4CLM-A0238","In Service",153.084412,-26.530534
"Fibre to the Node","03/05/2019","4CLM-A0240","In Service",153.089368,-26.537434
"Fibre to the Node","17/12/2019","4CLM-A0241","In Service",153.091489,-26.535105
"Fibre to the Node","08/04/2019","4CLM-A0249","In Service",153.083221,-26.552959
"Fibre to the Node","08/04/2019","4CLM-A0252","In Service",153.067729,-26.529449
"Fibre to the Node","01/05/2020","4CLM-A0254","In Service",153.083886,-26.547335
"Fibre to the Node","13/11/2019","4CLM-A0260","In Service",153.058161,-26.521528
"Fibre to the Node","23/10/2019","4CLM-A0263","In Service",153.072928,-26.488805
"Fibre to the Node","13/11/2019","4CLM-A0265","In Service",153.073284,-26.488427
"Fibre to the Node","21/04/2017","4CLM-A0268","In Service",153.092933,-26.57615
"Fibre to the Node","26/09/2017","4CLM-A0269","In Service",153.095974,-26.571518
"Fibre to the Node","07/02/2019","4CLM-A0270","In Service",153.062925,-26.459174
"Fibre to the Node","04/08/2017","4CLM-A0271","In Service",153.095983,-26.571406
"Fibre to the Node","13/03/2018","4CLM-A0272","In Service",153.063995,-26.521613
"Fibre to the Node","12/07/2019","4CLM-A0273","In Service",153.097061,-26.473871
"Fibre to the Node","17/10/2019","4CLM-A0274","In Service",153.071727,-26.48698
"Fibre to the Node","12/04/2019","4CLM-A0275","In Service",153.071753,-26.487407
"Fibre to the Node","05/04/2018","4CLM-A0276","In Service",153.072715,-26.488345
"Fibre to the Node","26/06/2019","4CLM-A0277","In Service",153.072303,-26.488435
"Fibre to the Node","26/06/2019","4CLM-A0278","In Service",153.029488,-26.516022
"Fibre to the Node","15/10/2019","4CLM-A0279","In Service",153.089043,-26.52372
"Fibre to the Node","04/01/2019","4CLM-A0280","In Service",153.055874,-26.520405
"Fibre to the Node","24/01/2018","4CLM-A0281","In Service",153.056523,-26.521088
"Fibre to the Node","27/06/2019","4CLM-A0282","In Service",153.055508,-26.522486
"Fibre to the Node","04/05/2018","4CLM-A0283","In Service",153.056304,-26.52262
"Fibre to the Node","11/01/2019","4CLM-A0284","In Service",153.058703,-26.522684
"Fibre to the Node","30/05/2017","4CLM-A0285","In Service",153.089651,-26.531097
"Fibre to the Node","05/07/2019","4CLM-A0286","In Service",153.095478,-26.473557
"Fibre to the Node","11/04/2019","4CLM-A0287","In Service",153.08384,-26.536888
"Fibre to the Node","25/06/2019","4CLM-A0288","In Service",153.092843,-26.536051
"Fibre to the Node","25/09/2019","4CLM-A0289","In Service",153.082716,-26.543844
"Fibre to the Node","04/04/2017","4CLM-A0290","In Service",153.095598,-26.542432
"Fibre to the Node","07/05/2019","4CLM-A0291","In Service",153.085288,-26.542663
"Fibre to the Node","20/12/2017","4CLM-A0292","In Service",153.091534,-26.544425
"Fibre to the Node","12/04/2019","4CLM-A0293","In Service",153.091364,-26.544936
"Fibre to the Node","21/06/2019","4CLM-A0294","In Service",153.089743,-26.54623
"Fibre to the Node","01/06/2018","4CLM-A0295","In Service",153.081435,-26.545378
"Fibre to the Node","14/01/2019","4CLM-A0296","In Service",153.083401,-26.546494
"Fibre to the Node","23/05/2019","4CLM-A0297","In Service",153.09711,-26.551652
"Fibre to the Node","08/04/2019","4CLM-A0298","In Service",153.098311,-26.55269
"Fibre to the Node","06/09/2019","4CLM-A0299","In Service",153.09677,-26.566539
"Fibre to the Node","23/12/2019","4CLM-A0303","In Service",153.073085,-26.488678
"Fibre to the Node","17/12/2019","4CLM-A0307","In Service",153.088804,-26.523278
"Fibre to the Node","01/06/2018","4CLM-A0313","In Service",153.082122,-26.545464
"Fibre to the Node","26/03/2020","4CLM-A0319","In Service",153.05968,-26.52162
"Fibre to the Node","13/02/2020","4CLM-A0324","In Service",153.089168,-26.523002
"Fibre to the Node","13/02/2020","4CLM-A0326","In Service",153.060098,-26.519495
"Fibre to the Node","04/02/2020","4CLM-A0327","In Service",153.09665,-26.551504
"Fibre to the Node","04/02/2020","4CLM-A0328","In Service",153.07893,-26.536253
"Fibre to the Node","04/02/2020","4CLM-A0329","In Service",153.079147,-26.536175
"Fibre to the Node","04/02/2020","4CLM-A0330","In Service",153.078857,-26.536468
"Fibre to the Node","10/03/2020","4CLM-A0331","In Service",153.092663,-26.545184
"Fibre to the Node","26/03/2020","4CLM-A0332","In Service",153.086902,-26.527443
"Fibre to the Node","20/04/2020","4CLM-A0334","In Service",153.081121,-26.546305
"Fibre to the Node","18/03/2020","4CLM-A0336","In Service",153.092906,-26.538544
"Fibre to the Node","15/05/2020","4CLM-A0338","In Service",153.07176,-26.486462
"Fibre to the Node","22/04/2020","4CLM-A0339","In Service",153.089802,-26.536225
"Fibre to the Node","15/04/2020","4CLM-A0340","In Service",153.094238,-26.480865
"Fibre to the Node","19/05/2020","4CLM-A0342","In Service",153.08385,-26.548625
"Fibre to the Node","07/05/2020","4CLM-A0344","In Service",153.084352,-26.551995
"Fibre to the Node","27/05/2020","4CLM-A0347","In Service",153.056607,-26.520864
"Fibre to the Node","10/06/2020","4CLM-A0349","In Service",153.092385,-26.535327
"Fibre to the Node","10/06/2020","4CLM-A0350","In Service",153.092413,-26.535409
"Fibre to the Node","16/06/2020","4CLM-A0351","In Service",153.09518,-26.587951
"Fibre to the Node","11/06/2020","4CLM-A0353","In Service",153.089806,-26.53639
"Fibre to the Node","15/06/2020","4CLM-A0356","In Service",153.057915,-26.52082
"Fibre to the Node","09/06/2020","4CLM-A0357","In Service",153.086536,-26.541479
"Fibre to the Node","09/06/2020","4CLM-A0358","In Service",153.086251,-26.541516
"Fibre to the Node","09/06/2020","4CLM-A0359","In Service",153.086554,-26.541536
"Fibre to the Node","15/06/2020","4CLM-A0360","In Service",153.100201,-26.551249
"Fibre to the Node","24/03/2017","4CLM-A0361","Under Construction",153.078058,-26.496276
"Fibre to the Node","24/03/2017","4CLM-A0365","Under Construction",153.071714,-26.505888
"Fibre to the Node","24/03/2017","4CLM-A0367","Under Construction",153.080182,-26.503692
"Fibre to the Node","24/03/2017","4CLM-A0368","Under Construction",153.077939,-26.502701
"Fibre to the Node","//","4CLM-A0369","Proposed",153.082613,-26.53431
"Fibre to the Node","//","4CLM-A0370","Proposed",153.09605,-26.56364
"Fibre to the Node","//","4CLM-A0373","Proposed",153.092636,-26.544939
"Fibre to the Node","//","4CLM-A0374","Proposed",153.08943,-26.528503
"Fibre to the Node","14/07/2017","4CLO-A0001","In Service",140.507287,-20.697134
"Fibre to the Node","14/07/2017","4CLO-A0002","In Service",140.500267,-20.69798
"Fibre to the Node","14/07/2017","4CLO-A0003","In Service",140.505718,-20.705877
"Fibre to the Node","14/07/2017","4CLO-A0004","In Service",140.500125,-20.713081
"Fibre to the Node","14/07/2017","4CLO-A0005","In Service",140.502296,-20.703597
"Fibre to the Node","14/07/2017","4CLO-A0006","In Service",140.512478,-20.703323
"Fibre to the Node","14/07/2017","4CLO-A0007","In Service",140.507698,-20.710415
"Fibre to the Node","14/07/2017","4CLO-A0010","In Service",140.514784,-20.710912
"Fibre to the Node","14/07/2017","4CLO-A0012","In Service",140.52377,-20.702234
"Fibre to the Node","19/01/2018","4CLO-A0013","In Service",140.528737,-20.70436
"Fibre to the Node","14/07/2017","4CLO-A0014","In Service",140.520865,-20.706643
"Fibre to the Node","19/01/2018","4CLO-A0015","In Service",140.492241,-20.703661
"Fibre to the Node","14/07/2017","4CLO-A0016","In Service",140.516824,-20.702348
"Fibre to the Node","30/11/2017","4CLO-A0017","In Service",140.490072,-20.714199
"Fibre to the Node","22/02/2019","4CLO-A0020","In Service",140.523017,-20.698928
"Fibre to the Node","23/08/2018","4CLO-A0021","In Service",140.505013,-20.703514
"Fibre to the Node","16/03/2020","4CLO-A0022","In Service",140.509221,-20.707307
"Fibre to the Node","02/06/2020","4CLO-A0023","In Service",140.501241,-20.706763
"Fibre to the Node","16/11/2018","4CLP-A0013","In Service",151.214553,-23.991622
"Fibre to the Node","16/11/2018","4CLP-A0015","In Service",151.193608,-24.006775
"Fibre to the Node","16/11/2018","4CLP-A0016","In Service",151.212383,-23.996584
"Fibre to the Node","16/11/2018","4CLP-A0018","In Service",151.186898,-24.00085
"Fibre to the Node","16/11/2018","4CLP-A0022","In Service",151.204032,-23.994093
"Fibre to the Node","16/11/2018","4CLP-A0024","In Service",151.204586,-24.016834
"Fibre to the Node","09/04/2020","4CLP-A0025","In Service",151.20603,-24.016056
"Fibre to the Node","16/11/2018","4CLP-A0027","In Service",151.202872,-24.008182
"Fibre to the Node","16/11/2018","4CLP-A0029","Under Construction",151.200831,-23.998507
"Fibre to the Node","//","4CLP-A0031","Proposed",151.20859,-24.008168
"Fibre to the Node","16/11/2018","4CLP-A0034","In Service",151.21258,-23.985232
"Fibre to the Node","16/11/2018","4CLP-A0036","In Service",151.18095,-24.004795
"Fibre to the Node","16/11/2018","4CLP-A0042","Under Construction",151.203099,-23.994337
"Fibre to the Node","16/11/2018","4CLP-A0046","Under Construction",151.204547,-23.994867
"Fibre to the Node","23/04/2019","4CLP-A0051","In Service",151.184174,-23.999868
"Fibre to the Node","25/05/2018","4CNS-A0001","In Service",152.051691,-27.253965
"Fibre to the Node","25/05/2018","4CNS-A0004","In Service",152.056146,-27.263814
"Fibre to the Node","24/04/2019","4CNS-A0009","In Service",152.054118,-27.264812
"Fibre to the Node","30/03/2019","4CNS-A0010","In Service",152.048302,-27.252403
"Fibre to the Node","//","4CNS-A0013","Proposed",152.058707,-27.26291
"Fibre to the Node","15/04/2020","4CNS-A0014","In Service",152.053145,-27.263852
"Fibre to the Node","02/12/2016","4CNV-A0001","In Service",147.841055,-20.545443
"Fibre to the Node","02/12/2016","4CNV-A0002","In Service",147.843618,-20.55159
"Fibre to the Node","02/12/2016","4CNV-A0005","In Service",147.836865,-20.54791
"Fibre to the Node","02/12/2016","4CNV-A0006","In Service",147.848439,-20.555553
"Fibre to the Node","02/12/2016","4CNV-A0011","In Service",147.843896,-20.560734
"Fibre to the Node","02/12/2016","4CNV-A0016","In Service",147.821453,-20.571102
"Fibre to the Node","02/12/2016","4CNV-A0019","In Service",147.848634,-20.550397
"Fibre to the Node","01/12/2017","4COR-A0001","In Service",152.864559,-26.405704
"Fibre to the Node","01/12/2017","4COR-A0002","In Service",152.922056,-26.398162
"Fibre to the Node","01/12/2017","4COR-A0003","In Service",152.923259,-26.356202
"Fibre to the Node","01/12/2017","4COR-A0004","In Service",152.932673,-26.368004
"Fibre to the Node","01/12/2017","4COR-A0005","In Service",152.921035,-26.41034
"Fibre to the Node","01/12/2017","4COR-A0006","In Service",152.937834,-26.364565
"Fibre to the Node","01/12/2017","4COR-A0009","In Service",152.890869,-26.42296
"Fibre to the Node","01/12/2017","4COR-A0013","In Service",152.943414,-26.367296
"Fibre to the Node","01/12/2017","4COR-A0014","In Service",152.923222,-26.363623
"Fibre to the Node","01/12/2017","4COR-A0015","In Service",152.915025,-26.417364
"Fibre to the Node","01/12/2017","4COR-A0016","In Service",152.905259,-26.418736
"Fibre to the Node","01/12/2017","4COR-A0017","In Service",152.91573,-26.413674
"Fibre to the Node","01/12/2017","4COR-A0018","In Service",152.901031,-26.41339
"Fibre to the Node","01/12/2017","4COR-A0021","In Service",152.91155,-26.427092
